"set.id","set.name","year","set.num.parts","theme.id","theme.name","sub.theme.name","sub.sub.theme.name","inventory.id","inv.num.sets","inv.num.parts","total.parts","part.id","part.name","part.category.id","part.category.name","part.is.spare","color.id","color.name","color.hex","color.is.trans","text.color.hex","gender","num.parts"
"Elizabeth-1","LEGO Store Grand Opening Exclusive Set, Jersey Gardens, Elizabeth, NJ",2012,15,408,"LEGO Brand Store",NA,NA,8098,NA,1,1,"3626bpr0388","Minifig Head with Thick Gray Eyebrows, Angular Beard, Open White Mouth, White Pupils Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"G577-1","Vikings Chess Set",2006,206,502,"Gear","Game",NA,16361,NA,4,4,"3626bpr0251","Minifig Head Beard with Gray Hair, Moustache, and Angry Eyebrows Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",4
"G577-1","Vikings Chess Set",2006,206,502,"Gear","Game",NA,16361,NA,8,8,"3626bpr0433","Minifig Head - Light Brown Beard with Sideburns and Eyebrows Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",8
"G577-1","Vikings Chess Set",2006,206,502,"Gear","Game",NA,16361,NA,2,2,"3626bpr0434","Minifig Head - White Beardwith Sideburns and Eyebrows, Gritted Teeth Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",2
"G577-1","Vikings Chess Set",2006,206,502,"Gear","Game",NA,16361,NA,8,8,"3626bpr0435","Minifig Head - Brown Beard with Stubble, Yelling Mouth Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",8
"Glasgow-1","LEGO Store Grand Opening Exclusive Set, Glasgow UK",2013,15,408,"LEGO Brand Store",NA,NA,3279,NA,1,1,"3626cpr1146","Minifig Head Male Brown Beard and Eyebrows, Goatee, Pupils, Teeth Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"Glasgow-1","LEGO Store Grand Opening Exclusive Set, Glasgow UK",2013,15,408,"LEGO Brand Store",NA,NA,3279,NA,1,1,"3626cpr1161","Minifig Head Dual Sided Female Black Eyelashes, Blue Lips, Smile / Breathing Apparatus Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1
"Glasgow-1","LEGO Store Grand Opening Exclusive Set, Glasgow UK",2013,15,408,"LEGO Brand Store",NA,NA,3279,NA,1,1,"3626cpr1665","Minifig Head Glasses with Brown Thin Eyebrows, Smile Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"Houston-3","LEGO Store Grand Opening Exclusive Set, The Woodlands Mall, Houston, TX",2012,15,408,"LEGO Brand Store",NA,NA,8847,NA,1,1,"3626bpr0314","Minifig Head Glasses with Brown Thin Eyebrows, Smile Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"Houston-3","LEGO Store Grand Opening Exclusive Set, The Woodlands Mall, Houston, TX",2012,15,408,"LEGO Brand Store",NA,NA,8847,NA,1,1,"3626bpr0325","Minifig Head Male - Brown Eyebrows, Vertical Cheek Lines, Chin Dimple Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"Houston-3","LEGO Store Grand Opening Exclusive Set, The Woodlands Mall, Houston, TX",2012,15,408,"LEGO Brand Store",NA,NA,8847,NA,1,1,"3626cpr0279","Minifig Head Glasses with Orange Sunglasses and Smirk Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"HPG01-1","Harry Potter Gallery 1 - Potter L. Malfoy Lockhart Madame Hooch",2002,20,246,"Harry Potter",NA,NA,11255,NA,1,1,"3626bpb0126","Minifig Head Female with Orange Goggles, Dimples around Lips Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1
"HPG01-1","Harry Potter Gallery 1 - Potter L. Malfoy Lockhart Madame Hooch",2002,20,246,"Harry Potter",NA,NA,11255,NA,1,1,"3626bpb0128","Minifig Head Male HP Gilderoy with Light Brown Eyebrows, Cheek Dimple, Open Mouth Smile Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"HPG01-1","Harry Potter Gallery 1 - Potter L. Malfoy Lockhart Madame Hooch",2002,20,246,"Harry Potter",NA,NA,11255,NA,1,1,"3626bph1","Minifig Head with Eyeglasses and Lightning Scar Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"HPG01-1","Harry Potter Gallery 1 - Potter L. Malfoy Lockhart Madame Hooch",2002,20,246,"Harry Potter",NA,NA,11255,NA,1,1,"3626bpx146","Minifig Head Male HP Lucius with Raised Eyebrows and Angry Smirk Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"HPG02-1","Harry Potter Gallery 2 - Hagrid V. Dursley Crabbe Ron Weasley",2002,17,246,"Harry Potter",NA,NA,10888,NA,1,1,"3626bpb0009","Minifig Head Male - Ron Weasley with Freckles Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"HPG02-1","Harry Potter Gallery 2 - Hagrid V. Dursley Crabbe Ron Weasley",2002,17,246,"Harry Potter",NA,NA,10888,NA,1,1,"3626bph5","Minifig Head with Vincent Crabbe/Ron Weasley 2-Sided Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"HPG02-1","Harry Potter Gallery 2 - Hagrid V. Dursley Crabbe Ron Weasley",2002,17,246,"Harry Potter",NA,NA,10888,NA,1,1,"3626bpr0245","Minifig Head Moustache Brown Bushy Moustache and Eyebrows Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"HPG02-1","Harry Potter Gallery 2 - Hagrid V. Dursley Crabbe Ron Weasley",2002,17,246,"Harry Potter",NA,NA,10888,NA,1,1,"3626bpr0374","Minifig Head Male HP Hagrid Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"HPG03-1","Harry Potter Gallery 3 - Dumbledore Ginny Weasley D. Malfoy Snape",2002,23,246,"Harry Potter",NA,NA,8717,NA,1,1,"3626bpb0160","Minifig Head Female with Pink Lips, Cheek Dimples, Nose Freckles, Bright Eyes Print (HP Ginny) [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1
"HPG03-1","Harry Potter Gallery 3 - Dumbledore Ginny Weasley D. Malfoy Snape",2002,23,246,"Harry Potter",NA,NA,8717,NA,1,1,"3626bph2","Minifig Head with Tan Eyebrows and Frown Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"HPG03-1","Harry Potter Gallery 3 - Dumbledore Ginny Weasley D. Malfoy Snape",2002,23,246,"Harry Potter",NA,NA,8717,NA,1,1,"3626bphb","Minifig Head with Severus Snape Print One Raised Eyebrow, Frown [Severus Snape] [Blocked Open Stud]",59,"Minifig Heads",FALSE,21,"Glow In Dark Opaque","#D4D5C9",FALSE,"#000000","Unknown",1
"HPG03-1","Harry Potter Gallery 3 - Dumbledore Ginny Weasley D. Malfoy Snape",2002,23,246,"Harry Potter",NA,NA,8717,NA,1,1,"3626bpr0377","Minifig Head with Half-Moon Glasses and Gray Eyebrows Print Albus Dumbledore, Professor, Headmaster, Harry Potter,Hogwarts School of Witchcraft and Wizardry [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"HPG04-1","Harry Potter Gallery 4 - Tom Riddle McGonagall Dobby Goyle Hermione",2002,23,246,"Harry Potter",NA,NA,10952,NA,1,1,"3626bpb0006","Minifig Head Female with HP Hermione Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1
"HPG04-1","Harry Potter Gallery 4 - Tom Riddle McGonagall Dobby Goyle Hermione",2002,23,246,"Harry Potter",NA,NA,10952,NA,1,1,"3626bpb0125","Minifig Head Male HP Tom Riddle with Black Eyelashes and White Pupils, Arched Right Brow, Chin Dimple Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"HPG04-1","Harry Potter Gallery 4 - Tom Riddle McGonagall Dobby Goyle Hermione",2002,23,246,"Harry Potter",NA,NA,10952,NA,1,1,"3626bpb0168","Minifig Head Female with Pink Lips, Gray Hair, Wrinkles Print (HP Professor McGonagall) [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1
"HPG04-1","Harry Potter Gallery 4 - Tom Riddle McGonagall Dobby Goyle Hermione",2002,23,246,"Harry Potter",NA,NA,10952,NA,1,1,"3626bph4","Minifig Head with Gregory Goyle/Harry Potter 2-Sided Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"HPG04-1","Harry Potter Gallery 4 - Tom Riddle McGonagall Dobby Goyle Hermione",2002,23,246,"Harry Potter",NA,NA,10952,NA,1,1,"43745","Minifig Head Modified Dobby",59,"Minifig Heads",FALSE,19,"Tan","#E4CD9E",FALSE,"#000000","Unknown",1
"Indianapolis-1","LEGO Store Grand Opening Exclusive Set, Castleton Square, Indianapolis, IN",2011,10,408,"LEGO Brand Store",NA,NA,5886,NA,1,1,"3626bpr0647","Minifig Head Female with Peach Lips, Open Mouth Smile, Brown Eyebrows Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1
"Indianapolis-1","LEGO Store Grand Opening Exclusive Set, Castleton Square, Indianapolis, IN",2011,10,408,"LEGO Brand Store",NA,NA,5886,NA,1,1,"3626bpr0677","Minifig Head Brown Eyebrows and Freckles, Open Smile, White Pupils Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"ISBN1338112120-1","The Lego Batman Movie: Chaos in Gotham City",2017,6,497,"Books",NA,NA,16579,NA,1,1,"3626cpr2106","Mini Head, No. 2106",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",1
"ISBN1465449671-1","Star Wars: Chronicles of the Force",2016,3,497,"Books",NA,NA,21561,NA,1,1,"3626cpr1945","MINI HEAD NO. 1945",59,"Minifig Heads",FALSE,28,"Dark Tan","#958A73",FALSE,"#FFFFFF","Unknown",1
"Leeds-1","LEGO Store Grand Opening Exclusive Set, Leeds, UK",2013,16,408,"LEGO Brand Store",NA,NA,7090,NA,1,1,"3626cpr0920","Minifig Head Male Stern Black Eyebrows, White Pupils, Frown, Sweat Drops Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"Leeds-1","LEGO Store Grand Opening Exclusive Set, Leeds, UK",2013,16,408,"LEGO Brand Store",NA,NA,7090,NA,1,1,"3626cpr1234","Minifig Head Dual Sided Female with Peach Lips, Open Mouth Smile, Black Eyebrows, Smiling / Scared Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1
"Leeds-1","LEGO Store Grand Opening Exclusive Set, Leeds, UK",2013,16,408,"LEGO Brand Store",NA,NA,7090,NA,1,1,"3626cpr1665","Minifig Head Glasses with Brown Thin Eyebrows, Smile Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"Lester-1","LEGO Store Grand Opening Exclusive Set, Leicester Square, London, UK",2016,4,599,"LEGO Exclusive",NA,NA,29725,NA,1,1,"3626cpr9950","Minifig, Head Male Black Eyebrows, Open Mouth Smile with White Teeth and Red Tongue Pattern",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"Lille-1","LEGO Store Grand Opening Exclusive Set, Euralille, Lille, France",2013,16,408,"LEGO Brand Store",NA,NA,11402,NA,1,1,"3626bpr0600","Minifig Head Dual Sided Bushy Eyebrows and Goatee / Worried Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"Lille-1","LEGO Store Grand Opening Exclusive Set, Euralille, Lille, France",2013,16,408,"LEGO Brand Store",NA,NA,11402,NA,1,1,"3626cpr0580","Minifig Head Dual Sided Female with Red Lips, Crow's Feet and Beauty Mark, Annoyed / Smiling Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1
"Lille-1","LEGO Store Grand Opening Exclusive Set, Euralille, Lille, France",2013,16,408,"LEGO Brand Store",NA,NA,11402,NA,1,1,"3626cpr0645","Minifig Head Male - Brown Eyebrows, Open Lopsided Grin, White Pupils Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"Liverpool-1","LEGO Store Grand Opening Exclusive Set Liverpool UK",2011,12,408,"LEGO Brand Store",NA,NA,8239,NA,1,1,"3626bpr0314","Minifig Head Glasses with Brown Thin Eyebrows, Smile Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"Liverpool-1","LEGO Store Grand Opening Exclusive Set Liverpool UK",2011,12,408,"LEGO Brand Store",NA,NA,8239,NA,1,1,"3626bpr0499","Minifig Head Male Brown Eyebrows, Black Eyes with White Pupils, Crooked Smile with Black Dimple Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"Liverpool-1","LEGO Store Grand Opening Exclusive Set Liverpool UK",2011,12,408,"LEGO Brand Store",NA,NA,8239,NA,1,1,"3626bpr0645","Minifig Head Male Brown Eyebrows, Open Lopsided Grin, White Pupils Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"llca12-1","3D Witch (Legoland California)",2004,103,427,"Legoland Parks","Holiday",NA,4452,NA,2,2,"3626b","Minifig Head Plain [Blocked Open Stud]",59,"Minifig Heads",FALSE,15,"White","#FFFFFF",FALSE,"#000000","Unknown",2
"llca12-1","3D Witch (Legoland California)",2004,103,427,"Legoland Parks","Holiday",NA,4452,NA,2,2,"3626b","Minifig Head Plain [Blocked Open Stud]",59,"Minifig Heads",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF","Unknown",2
"LoneTree-1","LEGO Store Grand Opening Exclusive Set, Vistas Court, Lone Tree, CO",2011,15,408,"LEGO Brand Store",NA,NA,16289,NA,1,1,"3626bpr0647","Minifig Head Female with Peach Lips, Open Mouth Smile, Brown Eyebrows Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1
"LoneTree-1","LEGO Store Grand Opening Exclusive Set, Vistas Court, Lone Tree, CO",2011,15,408,"LEGO Brand Store",NA,NA,16289,NA,1,1,"3626bpr0677","Minifig Head Brown Eyebrows and Freckles, Open Smile, White Pupils Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"LoneTree-1","LEGO Store Grand Opening Exclusive Set, Vistas Court, Lone Tree, CO",2011,15,408,"LEGO Brand Store",NA,NA,16289,NA,1,1,"3626cpr0001","Minifig Head Standard Grin Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"Maine-1","Maine Space Grant Consortium Promotional Astronaut Polybag",1999,5,93,"Town","Space Port",NA,4132,NA,1,1,"3626bp69","Minifig Head Male Headset Over Smile, Red-Brown Hair & Eyebrows Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"Manchester-1","LEGO Store Grand Opening Exclusive Set, Manchester, UK",2012,12,408,"LEGO Brand Store",NA,NA,4722,NA,1,1,"3626bpr0325","Minifig Head Male - Brown Eyebrows, Vertical Cheek Lines, Chin Dimple Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"Manchester-1","LEGO Store Grand Opening Exclusive Set, Manchester, UK",2012,12,408,"LEGO Brand Store",NA,NA,4722,NA,1,1,"3626cpr0279","Minifig Head Glasses with Orange Sunglasses and Smirk Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"Manchester-1","LEGO Store Grand Opening Exclusive Set, Manchester, UK",2012,12,408,"LEGO Brand Store",NA,NA,4722,NA,1,1,"3626cpr0389","Minifig Head Male - Smirk, Stubble Beard and Moustache and Sideburns Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"MFCN-2","Chinese Minifig Collection Volume 2",2009,27,535,"Collectible Minifigures",NA,NA,2987,NA,1,1,"3626bpr0216","Minifig Head Male Messy Red Hair, Smile, White Pupils Print (Pepper) [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"MFCN-2","Chinese Minifig Collection Volume 2",2009,27,535,"Collectible Minifigures",NA,NA,2987,NA,1,1,"3626bpr0279","Minifig Head Glasses with Orange Sunglasses and Smirk Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"MFCN-2","Chinese Minifig Collection Volume 2",2009,27,535,"Collectible Minifigures",NA,NA,2987,NA,1,1,"3626bpr0409","Minifig Head with Dark Blue Sunglasses, Closed Mouth, Light Brown Sideburns and Goatee Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"MFCN-2","Chinese Minifig Collection Volume 2",2009,27,535,"Collectible Minifigures",NA,NA,2987,NA,1,1,"3626bpr0498","Minifig Head Brown Eyebrows, Thin Grin with Teeth, Black Eyes with White Pupils Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"MissionViejo-1","LEGO Store Grand Opening Exclusive Set Mission Viejo Mall Mission Viejo CA",2011,13,408,"LEGO Brand Store",NA,NA,15222,NA,1,1,"3626cpr0388","Minifig Head with Thick Gray Eyebrows, Angular Beard, Open White Mouth, White Pupils Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"MMMB001-1","Snowman",2008,11,409,"LEGO Brand Store","Monthly Mini Model Build",NA,27517,NA,1,1,"3626b","Minifig Head Plain [Blocked Open Stud]",59,"Minifig Heads",FALSE,15,"White","#FFFFFF",FALSE,"#000000","Unknown",1
"Munich-1","LEGO Store Grand Opening Exclusive Set, Pasing Arcaden, München, Germany",2013,17,408,"LEGO Brand Store",NA,NA,6112,NA,1,1,"3626cpr0388","Minifig Head with Thick Gray Eyebrows, Angular Beard, Open White Mouth, White Pupils Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"Munich-1","LEGO Store Grand Opening Exclusive Set, Pasing Arcaden, München, Germany",2013,17,408,"LEGO Brand Store",NA,NA,6112,NA,1,1,"3626cpr0579","Minifig Head Dual Sided with Huge Grin, White Pupils, Eyebrows / Sad with Tear Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"Munich-1","LEGO Store Grand Opening Exclusive Set, Pasing Arcaden, München, Germany",2013,17,408,"LEGO Brand Store",NA,NA,6112,NA,1,1,"3626cpr0645","Minifig Head Male - Brown Eyebrows, Open Lopsided Grin, White Pupils Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"Nashville-1","LEGO Store Grand Opening Exclusive Set, Opry Mills, Nashville, TN",2012,15,408,"LEGO Brand Store",NA,NA,5856,NA,1,1,"3626cpb0323","Minifig Head Beard Red-Brown, Sneer, Eyepatch Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"Nashville-1","LEGO Store Grand Opening Exclusive Set, Opry Mills, Nashville, TN",2012,15,408,"LEGO Brand Store",NA,NA,5856,NA,1,1,"3626cpr0499","Minifig Head Male Brown Eyebrows, Black Eyes with White Pupils, Crooked Smile with Black Dimple Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"Nashville-1","LEGO Store Grand Opening Exclusive Set, Opry Mills, Nashville, TN",2012,15,408,"LEGO Brand Store",NA,NA,5856,NA,1,1,"3626cpr0892","Minifig Head Female with Black Thin Eyebrows, Eyelashes, White Pupils and Red Lips Smile Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1
"OverlandPark-1","LEGO Store Grand Opening Exclusive Set, Oak Park Mall, Overland Park, KS",2012,15,408,"LEGO Brand Store",NA,NA,12297,NA,1,1,"3626bpr0892","Minifig Head Female with Black Thin Eyebrows, Eyelashes, White Pupils and Red Lips Smile Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1
"OverlandPark-1","LEGO Store Grand Opening Exclusive Set, Oak Park Mall, Overland Park, KS",2012,15,408,"LEGO Brand Store",NA,NA,12297,NA,1,1,"3626cpr0279","Minifig Head Glasses with Orange Sunglasses and Smirk Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1
"OverlandPark-1","LEGO Store Grand Opening Exclusive Set, Oak Park Mall, Overland Park, KS",2012,15,408,"LEGO Brand Store",NA,NA,12297,NA,1,1,"3626cpr0645","Minifig Head Male - Brown Eyebrows, Open Lopsided Grin, White Pupils Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"Pleasanton-1","LEGO Store Grand Opening Exclusive Set Stoneridge Mall Pleasanton CA",2011,15,408,"LEGO Brand Store",NA,NA,13501,NA,1,1,"3626bpr0564","Minifig Head Beard Red-Brown, Sneer, Eyepatch Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"Pleasanton-1","LEGO Store Grand Opening Exclusive Set Stoneridge Mall Pleasanton CA",2011,15,408,"LEGO Brand Store",NA,NA,13501,NA,1,1,"3626bpr0892","Minifig Head Female with Black Thin Eyebrows, Eyelashes, White Pupils and Red Lips Smile Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1
"Pleasanton-1","LEGO Store Grand Opening Exclusive Set Stoneridge Mall Pleasanton CA",2011,15,408,"LEGO Brand Store",NA,NA,13501,NA,1,1,"3626cpr0389","Minifig Head Male - Smirk, Stubble Beard and Moustache and Sideburns Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"Saarbrucken-1","LEGO Store Grand Opening Exclusive Set, Saarbrücken, Germany",2012,16,408,"LEGO Brand Store",NA,NA,15585,NA,1,1,"3626cpr0386","Minifig Head Neat Brown Beard with White Pupils and Glasses Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
"Saarbrucken-1","LEGO Store Grand Opening Exclusive Set, Saarbrücken, Germany",2012,16,408,"LEGO Brand Store",NA,NA,15585,NA,1,1,"3626cpr0388","Minifig Head with Thick Gray Eyebrows, Angular Beard, Open White Mouth, White Pupils Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1
