"set.id","set.name","year","set.num.parts","theme.id","theme.name","sub.theme.name","sub.sub.theme.name","inventory.id","inv.num.sets","inv.num.parts","total.parts","part.id","part.name","part.category.id","part.category.name","part.is.spare","color.id","color.name","color.hex","color.is.trans","text.color.hex"
"79011-1","Dol Guldur Ambush",2013,217,564,"The Hobbit and Lord of the Rings","The Hobbit","The Desolation of Smaug",5924,NA,1,1,"87747","Barb Medium Flexible [Claw, Horn]",28,"Plants and Animals",TRUE,15,"White","#FFFFFF",FALSE,"#000000"
"79011-1","Dol Guldur Ambush",2013,217,564,"The Hobbit and Lord of the Rings","The Hobbit","The Desolation of Smaug",5924,NA,1,1,"87747","Barb Medium Flexible [Claw, Horn]",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"79012-1","Mirkwood Elf Army",2013,276,564,"The Hobbit and Lord of the Rings","The Hobbit","The Desolation of Smaug",16243,NA,1,1,"11429pr0001","Warg Lower Jaw with Tan Teeth Print",28,"Plants and Animals",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF"
"79012-1","Mirkwood Elf Army",2013,276,564,"The Hobbit and Lord of the Rings","The Hobbit","The Desolation of Smaug",16243,NA,1,1,"13206pr0003","Warg Body with Black Nose Print",28,"Plants and Animals",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF"
"79012-1","Mirkwood Elf Army",2013,276,564,"The Hobbit and Lord of the Rings","The Hobbit","The Desolation of Smaug",16243,NA,1,1,"2417","Plant, Leaves 6 x 5",28,"Plants and Animals",FALSE,288,"Dark Green","#184632",FALSE,"#FFFFFF"
"79012-1","Mirkwood Elf Army",2013,276,564,"The Hobbit and Lord of the Rings","The Hobbit","The Desolation of Smaug",16243,NA,3,3,"2423","Plant, Leaves 4 x 3",28,"Plants and Animals",FALSE,326,"Olive Green","#9B9A5A",FALSE,"#FFFFFF"
"79012-1","Mirkwood Elf Army",2013,276,564,"The Hobbit and Lord of the Rings","The Hobbit","The Desolation of Smaug",16243,NA,1,1,"4491b","Saddle [Two Clips]",28,"Plants and Animals",FALSE,72,"Dark Bluish Gray","#6C6E68",FALSE,"#FFFFFF"
"79012-1","Mirkwood Elf Army",2013,276,564,"The Hobbit and Lord of the Rings","The Hobbit","The Desolation of Smaug",16243,NA,1,1,"55236","Spiky Vine / Tail [aka Bionicle Spine]",28,"Plants and Animals",FALSE,288,"Dark Green","#184632",FALSE,"#FFFFFF"
"79013-1","Lake-town Chase",2013,469,564,"The Hobbit and Lord of the Rings","The Hobbit","The Desolation of Smaug",12519,NA,1,1,"64648","Fish [Anti-Stud Mouth]",28,"Plants and Animals",FALSE,179,"Flat Silver","#898788",FALSE,"#FFFFFF"
"79014-1","Dol Guldur Battle",2013,795,564,"The Hobbit and Lord of the Rings","The Hobbit","The Desolation of Smaug",2334,NA,2,2,"2423","Plant, Leaves 4 x 3",28,"Plants and Animals",FALSE,320,"Dark Red","#720E0F",FALSE,"#FFFFFF"
"79014-1","Dol Guldur Battle",2013,795,564,"The Hobbit and Lord of the Rings","The Hobbit","The Desolation of Smaug",2334,NA,1,1,"2566","Plant, Palm Tree Top",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"79014-1","Dol Guldur Battle",2013,795,564,"The Hobbit and Lord of the Rings","The Hobbit","The Desolation of Smaug",2334,NA,1,1,"30238","Spider",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"79014-1","Dol Guldur Battle",2013,795,564,"The Hobbit and Lord of the Rings","The Hobbit","The Desolation of Smaug",2334,NA,8,8,"53451","Barb Small Flexible [Claw, Horn]",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"79014-1","Dol Guldur Battle",2013,795,564,"The Hobbit and Lord of the Rings","The Hobbit","The Desolation of Smaug",2334,NA,3,3,"53451","Barb Small Flexible [Claw, Horn]",28,"Plants and Animals",TRUE,15,"White","#FFFFFF",FALSE,"#000000"
"79014-1","Dol Guldur Battle",2013,795,564,"The Hobbit and Lord of the Rings","The Hobbit","The Desolation of Smaug",2334,NA,3,3,"55236","Spiky Vine / Tail [aka Bionicle Spine]",28,"Plants and Animals",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF"
"79014-1","Dol Guldur Battle",2013,795,564,"The Hobbit and Lord of the Rings","The Hobbit","The Desolation of Smaug",2334,NA,1,1,"90981","Spider Web, Hanging",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"79100-1","Kraang Lab Escape",2013,90,570,"Teenage Mutant Ninja Turtles",NA,NA,1357,NA,1,1,"12608","The Kraang",28,"Plants and Animals",FALSE,5,"Dark Pink","#C870A0",FALSE,"#FFFFFF"
"79101-1","Shredder's Dragon Bike",2013,197,570,"Teenage Mutant Ninja Turtles",NA,NA,2954,NA,2,2,"53451","Barb Small Flexible [Claw, Horn]",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"79102-1","Stealth Shell in Pursuit",2013,160,570,"Teenage Mutant Ninja Turtles",NA,NA,10161,NA,1,1,"2397","Horse Hitching [Studded]",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"79103-1","Turtle Lair Attack",2013,486,570,"Teenage Mutant Ninja Turtles",NA,NA,12766,NA,2,2,"2417","Plant, Leaves 6 x 5",28,"Plants and Animals",FALSE,10,"Bright Green","#4B9F4A",FALSE,"#FFFFFF"
"79103-1","Turtle Lair Attack",2013,486,570,"Teenage Mutant Ninja Turtles",NA,NA,12766,NA,1,1,"53451","Barb Small Flexible [Claw, Horn]",28,"Plants and Animals",FALSE,179,"Flat Silver","#898788",FALSE,"#FFFFFF"
"79103-1","Turtle Lair Attack",2013,486,570,"Teenage Mutant Ninja Turtles",NA,NA,12766,NA,1,1,"53451","Barb Small Flexible [Claw, Horn]",28,"Plants and Animals",TRUE,179,"Flat Silver","#898788",FALSE,"#FFFFFF"
"79104-1","The Shellraiser Street Chase",2013,618,570,"Teenage Mutant Ninja Turtles",NA,NA,13710,NA,1,1,"53451","Barb Small Flexible [Claw, Horn]",28,"Plants and Animals",TRUE,179,"Flat Silver","#898788",FALSE,"#FFFFFF"
"79104-1","The Shellraiser Street Chase",2013,618,570,"Teenage Mutant Ninja Turtles",NA,NA,13710,NA,1,1,"53451","Barb Small Flexible [Claw, Horn]",28,"Plants and Animals",FALSE,179,"Flat Silver","#898788",FALSE,"#FFFFFF"
"79104-2","The Shellraiser Street Chase V2.0",2013,649,570,"Teenage Mutant Ninja Turtles",NA,NA,2813,NA,1,1,"53451","Barb Small Flexible [Claw, Horn]",28,"Plants and Animals",TRUE,179,"Flat Silver","#898788",FALSE,"#FFFFFF"
"79104-2","The Shellraiser Street Chase V2.0",2013,649,570,"Teenage Mutant Ninja Turtles",NA,NA,2813,NA,1,1,"53451","Barb Small Flexible [Claw, Horn]",28,"Plants and Animals",FALSE,179,"Flat Silver","#898788",FALSE,"#FFFFFF"
"79104-3","The Shellraiser Street Chase (Technic Base Version)",2013,656,570,"Teenage Mutant Ninja Turtles",NA,NA,468,NA,1,1,"53451","Barb Small Flexible [Claw, Horn]",28,"Plants and Animals",FALSE,179,"Flat Silver","#898788",FALSE,"#FFFFFF"
"79104-3","The Shellraiser Street Chase (Technic Base Version)",2013,656,570,"Teenage Mutant Ninja Turtles",NA,NA,468,NA,1,1,"53451","Barb Small Flexible [Claw, Horn]",28,"Plants and Animals",TRUE,179,"Flat Silver","#898788",FALSE,"#FFFFFF"
"79105-1","Baxter Robot Rampage",2013,396,570,"Teenage Mutant Ninja Turtles",NA,NA,13183,NA,1,1,"87747","Barb Medium Flexible [Claw, Horn]",28,"Plants and Animals",FALSE,179,"Flat Silver","#898788",FALSE,"#FFFFFF"
"79105-1","Baxter Robot Rampage",2013,396,570,"Teenage Mutant Ninja Turtles",NA,NA,13183,NA,1,1,"87747","Barb Medium Flexible [Claw, Horn]",28,"Plants and Animals",TRUE,179,"Flat Silver","#898788",FALSE,"#FFFFFF"
"79106-1","Cavalry Builder Set",2013,69,575,"The Lone Ranger",NA,NA,7081,NA,1,1,"10509pr0003","Horse, Moveable Legs with Black Bridle and Silver Buckles Print",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"79106-1","Cavalry Builder Set",2013,69,575,"The Lone Ranger",NA,NA,7081,NA,1,1,"4491b","Saddle [Two Clips]",28,"Plants and Animals",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF"
"79107-1","Comanche Camp",2013,161,575,"The Lone Ranger",NA,NA,5413,NA,1,1,"13665","Crow with 1.5 Bar",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"79107-1","Comanche Camp",2013,161,575,"The Lone Ranger",NA,NA,5413,NA,3,3,"30169","Scorpion",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"79107-1","Comanche Camp",2013,161,575,"The Lone Ranger",NA,NA,5413,NA,1,1,"3741","Plant, Flower Stem",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"79107-1","Comanche Camp",2013,161,575,"The Lone Ranger",NA,NA,5413,NA,1,1,"3741","Plant, Flower Stem",28,"Plants and Animals",TRUE,2,"Green","#237841",FALSE,"#FFFFFF"
"79107-1","Comanche Camp",2013,161,575,"The Lone Ranger",NA,NA,5413,NA,1,1,"64648","Fish [Anti-Stud Mouth]",28,"Plants and Animals",FALSE,179,"Flat Silver","#898788",FALSE,"#FFFFFF"
"79107-1","Comanche Camp",2013,161,575,"The Lone Ranger",NA,NA,5413,NA,1,1,"93160","Dog Bone [Short]",28,"Plants and Animals",TRUE,15,"White","#FFFFFF",FALSE,"#000000"
"79107-1","Comanche Camp",2013,161,575,"The Lone Ranger",NA,NA,5413,NA,3,3,"93160","Dog Bone [Short]",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"79108-1","Stagecoach Escape",2013,279,575,"The Lone Ranger",NA,NA,8956,NA,1,1,"10509pr0001","Horse, Moveable Legs with Black Bridle and White Blaze Print",28,"Plants and Animals",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF"
"79108-1","Stagecoach Escape",2013,279,575,"The Lone Ranger",NA,NA,8956,NA,2,2,"10509pr0004","Horse, Moveable Legs with Dark Brown Bridle Print",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"79108-1","Stagecoach Escape",2013,279,575,"The Lone Ranger",NA,NA,8956,NA,1,1,"13665","Crow with 1.5 Bar",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"79108-1","Stagecoach Escape",2013,279,575,"The Lone Ranger",NA,NA,8956,NA,2,2,"2397","Horse Hitching [Studded]",28,"Plants and Animals",FALSE,72,"Dark Bluish Gray","#6C6E68",FALSE,"#FFFFFF"
"79108-1","Stagecoach Escape",2013,279,575,"The Lone Ranger",NA,NA,8956,NA,1,1,"4491b","Saddle [Two Clips]",28,"Plants and Animals",FALSE,72,"Dark Bluish Gray","#6C6E68",FALSE,"#FFFFFF"
"79109-1","Colby City Showdown",2013,586,575,"The Lone Ranger",NA,NA,3973,NA,1,1,"13665","Crow with 1.5 Bar",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"79109-1","Colby City Showdown",2013,586,575,"The Lone Ranger",NA,NA,3973,NA,1,1,"6064","Plant, Bush 2 x 2 x 4",28,"Plants and Animals",FALSE,28,"Dark Tan","#958A73",FALSE,"#FFFFFF"
"79110-1","Silver Mine Shootout",2013,643,575,"The Lone Ranger",NA,NA,6529,NA,1,1,"13564","Cattle Horn - Long",28,"Plants and Animals",TRUE,15,"White","#FFFFFF",FALSE,"#000000"
"79110-1","Silver Mine Shootout",2013,643,575,"The Lone Ranger",NA,NA,6529,NA,2,2,"13564","Cattle Horn - Long",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"79110-1","Silver Mine Shootout",2013,643,575,"The Lone Ranger",NA,NA,6529,NA,1,1,"13665","Crow with 1.5 Bar",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"79110-1","Silver Mine Shootout",2013,643,575,"The Lone Ranger",NA,NA,6529,NA,1,1,"13695","Cattle Skull",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"79110-1","Silver Mine Shootout",2013,643,575,"The Lone Ranger",NA,NA,6529,NA,2,2,"3741","Plant, Flower Stem",28,"Plants and Animals",TRUE,2,"Green","#237841",FALSE,"#FFFFFF"
"79110-1","Silver Mine Shootout",2013,643,575,"The Lone Ranger",NA,NA,6529,NA,2,2,"3741","Plant, Flower Stem",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"79111-1","Constitution Train Chase",2013,701,575,"The Lone Ranger",NA,NA,1819,NA,1,1,"10509pr0003","Horse, Moveable Legs with Black Bridle and Silver Buckles Print",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"79111-1","Constitution Train Chase",2013,701,575,"The Lone Ranger",NA,NA,1819,NA,1,1,"13665","Crow with 1.5 Bar",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"79111-1","Constitution Train Chase",2013,701,575,"The Lone Ranger",NA,NA,1819,NA,1,1,"4491b","Saddle [Two Clips]",28,"Plants and Animals",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF"
"79111-1","Constitution Train Chase",2013,701,575,"The Lone Ranger",NA,NA,1819,NA,1,1,"6064","Plant, Bush 2 x 2 x 4",28,"Plants and Animals",FALSE,28,"Dark Tan","#958A73",FALSE,"#FFFFFF"
"79119-1","Mutation Chamber Unleashed",2014,195,570,"Teenage Mutant Ninja Turtles",NA,NA,9875,NA,4,4,"15064","Insect Leg / Tail",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"79119-1","Mutation Chamber Unleashed",2014,195,570,"Teenage Mutant Ninja Turtles",NA,NA,9875,NA,1,1,"30238","Spider",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"79119-1","Mutation Chamber Unleashed",2014,195,570,"Teenage Mutant Ninja Turtles",NA,NA,32006,NA,4,4,"15064","Insect Leg / Tail",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"79119-1","Mutation Chamber Unleashed",2014,195,570,"Teenage Mutant Ninja Turtles",NA,NA,32006,NA,1,1,"30238","Spider",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"79121-1","Turtle Sub Undersea Chase",2014,683,570,"Teenage Mutant Ninja Turtles",NA,NA,11359,NA,2,2,"53451","Barb Small Flexible [Claw, Horn]",28,"Plants and Animals",FALSE,179,"Flat Silver","#898788",FALSE,"#FFFFFF"
"79122-1","Shredder’s Lair Rescue",2014,477,570,"Teenage Mutant Ninja Turtles",NA,NA,7099,NA,1,1,"40234","Rat",28,"Plants and Animals",FALSE,71,"Light Bluish Gray","#A0A5A9",FALSE,"#FFFFFF"
"79122-1","Shredder’s Lair Rescue",2014,477,570,"Teenage Mutant Ninja Turtles",NA,NA,7099,NA,8,8,"53451","Barb Small Flexible [Claw, Horn]",28,"Plants and Animals",FALSE,179,"Flat Silver","#898788",FALSE,"#FFFFFF"
"7946-1","King's Castle",2010,932,196,"Castle","Kingdoms",NA,5112,NA,1,1,"2490pr0003","Horse Barding with Gold Lions and Gold Chain Mail Print [7946]",28,"Plants and Animals",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"7946-1","King's Castle",2010,932,196,"Castle","Kingdoms",NA,5112,NA,1,1,"40234","Rat",28,"Plants and Animals",FALSE,71,"Light Bluish Gray","#A0A5A9",FALSE,"#FFFFFF"
"7946-1","King's Castle",2010,932,196,"Castle","Kingdoms",NA,5112,NA,1,1,"75998pr0007","Horse with Black Eyes, White Pupils, Brown Bridle Print",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"7946-1","King's Castle",2010,932,196,"Castle","Kingdoms",NA,5112,NA,1,1,"89522","Horn (Unicorn)",28,"Plants and Animals",FALSE,135,"Pearl Light Gray","#9CA3A8",FALSE,"#FFFFFF"
"7946-1","King's Castle",2010,932,196,"Castle","Kingdoms",NA,5112,NA,1,1,"89524","Horse Battle Helmet Top Stud for Horn [Unicorn]",28,"Plants and Animals",FALSE,82,"Metallic Gold","#DBAC34",FALSE,"#FFFFFF"
"7947-1","Prison Tower Rescue",2010,365,196,"Castle","Kingdoms",NA,13250,NA,1,1,"2417","Plant, Leaves 6 x 5",28,"Plants and Animals",FALSE,288,"Dark Green","#184632",FALSE,"#FFFFFF"
"7947-1","Prison Tower Rescue",2010,365,196,"Castle","Kingdoms",NA,13250,NA,1,1,"2490pr0004","Horse Barding with Gold Lions and Silver Plate Armor Print",28,"Plants and Animals",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"7947-1","Prison Tower Rescue",2010,365,196,"Castle","Kingdoms",NA,13250,NA,1,1,"40234","Rat",28,"Plants and Animals",FALSE,71,"Light Bluish Gray","#A0A5A9",FALSE,"#FFFFFF"
"7947-1","Prison Tower Rescue",2010,365,196,"Castle","Kingdoms",NA,13250,NA,2,2,"41535","Dragon Baby",28,"Plants and Animals",FALSE,288,"Dark Green","#184632",FALSE,"#FFFFFF"
"7947-1","Prison Tower Rescue",2010,365,196,"Castle","Kingdoms",NA,13250,NA,1,1,"75998pr0007","Horse with Black Eyes, White Pupils, Brown Bridle Print",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"7947-1","Prison Tower Rescue",2010,365,196,"Castle","Kingdoms",NA,13250,NA,1,1,"89522","Horn (Unicorn)",28,"Plants and Animals",FALSE,297,"Pearl Gold","#AA7F2E",FALSE,"#FFFFFF"
"7947-1","Prison Tower Rescue",2010,365,196,"Castle","Kingdoms",NA,13250,NA,1,1,"89524","Horse Battle Helmet Top Stud for Horn [Unicorn]",28,"Plants and Animals",FALSE,80,"Metallic Silver","#A5A9B4",FALSE,"#FFFFFF"
"7949-1","Prison Carriage Rescue",2010,50,196,"Castle","Kingdoms",NA,15598,NA,1,1,"2397","Horse Hitching [Studded]",28,"Plants and Animals",FALSE,72,"Dark Bluish Gray","#6C6E68",FALSE,"#FFFFFF"
"7949-1","Prison Carriage Rescue",2010,50,196,"Castle","Kingdoms",NA,15598,NA,1,1,"75998pr0001","Horse with Black Eyes with White on Two Sides, White Pupils, Brown Bridle Print",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"7949-1","Prison Carriage Rescue",2010,50,196,"Castle","Kingdoms",NA,15598,NA,1,1,"89522","Horn (Unicorn)",28,"Plants and Animals",FALSE,297,"Pearl Gold","#AA7F2E",FALSE,"#FFFFFF"
"7949-1","Prison Carriage Rescue",2010,50,196,"Castle","Kingdoms",NA,15598,NA,1,1,"89524","Horse Battle Helmet Top Stud for Horn [Unicorn]",28,"Plants and Animals",FALSE,148,"Pearl Dark Gray","#575857",FALSE,"#FFFFFF"
"7952-1","Advent Calendar 2010 Kingdoms",2010,167,211,"Seasonal","Advent","Castle",4278,NA,2,2,"2423","Plant, Leaves 4 x 3",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"7952-1","Advent Calendar 2010 Kingdoms",2010,167,211,"Seasonal","Advent","Castle",4278,NA,2,2,"33051","Plant, Apple",28,"Plants and Animals",FALSE,10,"Bright Green","#4B9F4A",FALSE,"#FFFFFF"
"7952-1","Advent Calendar 2010 Kingdoms",2010,167,211,"Seasonal","Advent","Castle",4278,NA,1,1,"33320","Frog",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"7952-1","Advent Calendar 2010 Kingdoms",2010,167,211,"Seasonal","Advent","Castle",4278,NA,1,1,"40232","Owl Large, Rounded Features",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"7952-1","Advent Calendar 2010 Kingdoms",2010,167,211,"Seasonal","Advent","Castle",4278,NA,1,1,"87621pr01","Pig with Black Eyes and White Pupils Print",28,"Plants and Animals",FALSE,92,"Flesh","#D09168",FALSE,"#FFFFFF"
"7955-1","Wizard",2010,19,196,"Castle","Kingdoms",NA,6360,NA,1,1,"41535","Dragon Baby",28,"Plants and Animals",FALSE,288,"Dark Green","#184632",FALSE,"#FFFFFF"
"7956-1","Ewok Attack",2011,166,169,"Star Wars","Star Wars Episode 4/5/6",NA,11878,NA,2,2,"2417","Plant, Leaves 6 x 5",28,"Plants and Animals",FALSE,10,"Bright Green","#4B9F4A",FALSE,"#FFFFFF"
"7956-1","Ewok Attack",2011,166,169,"Star Wars","Star Wars Episode 4/5/6",NA,11878,NA,2,2,"2417","Plant, Leaves 6 x 5",28,"Plants and Animals",FALSE,288,"Dark Green","#184632",FALSE,"#FFFFFF"
"7956-1","Ewok Attack",2011,166,169,"Star Wars","Star Wars Episode 4/5/6",NA,11878,NA,2,2,"2423","Plant, Leaves 4 x 3",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"7956-1","Ewok Attack",2011,166,169,"Star Wars","Star Wars Episode 4/5/6",NA,11878,NA,1,1,"30176","Plant, Round 1 x 1 - 3 Bamboo Leaves",28,"Plants and Animals",FALSE,2,"Green","#237841",FALSE,"#FFFFFF"
"7971-1","Bad",2010,71,116,"Racers","Power Racers",NA,16255,NA,1,1,"53451","Barb Small Flexible [Claw, Horn]",28,"Plants and Animals",TRUE,15,"White","#FFFFFF",FALSE,"#000000"
"7971-1","Bad",2010,71,116,"Racers","Power Racers",NA,16255,NA,2,2,"53451","Barb Small Flexible [Claw, Horn]",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"7976-1","Ocean Speeder",2011,53,315,"Atlantis",NA,NA,10201,NA,1,1,"30115","Snake",28,"Plants and Animals",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF"
"7976-1","Ocean Speeder",2011,53,315,"Atlantis",NA,NA,10201,NA,1,1,"55236","Spiky Vine / Tail [aka Bionicle Spine]",28,"Plants and Animals",FALSE,288,"Dark Green","#184632",FALSE,"#FFFFFF"
"7978-1","Angler Attack",2011,200,315,"Atlantis",NA,NA,12521,NA,2,2,"40379","Dinosaur Tail End Section",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"7978-1","Angler Attack",2011,200,315,"Atlantis",NA,NA,12521,NA,2,2,"53451","Barb Small Flexible [Claw, Horn]",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"7978-1","Angler Attack",2011,200,315,"Atlantis",NA,NA,12521,NA,1,1,"53451","Barb Small Flexible [Claw, Horn]",28,"Plants and Animals",TRUE,15,"White","#FFFFFF",FALSE,"#000000"
"7978-1","Angler Attack",2011,200,315,"Atlantis",NA,NA,12521,NA,2,2,"55236","Spiky Vine / Tail [aka Bionicle Spine]",28,"Plants and Animals",FALSE,288,"Dark Green","#184632",FALSE,"#FFFFFF"
"7978-1","Angler Attack",2011,200,315,"Atlantis",NA,NA,12521,NA,2,2,"6133","Dragon Wing",28,"Plants and Animals",FALSE,288,"Dark Green","#184632",FALSE,"#FFFFFF"
"7978-1","Angler Attack",2011,200,315,"Atlantis",NA,NA,12521,NA,1,1,"87747","Barb Medium Flexible [Claw, Horn]",28,"Plants and Animals",FALSE,297,"Pearl Gold","#AA7F2E",FALSE,"#FFFFFF"
"7978-1","Angler Attack",2011,200,315,"Atlantis",NA,NA,12521,NA,7,7,"87747","Barb Medium Flexible [Claw, Horn]",28,"Plants and Animals",FALSE,15,"White","#FFFFFF",FALSE,"#000000"
"7979-1","Advent Calendar 2008 Castle",2008,176,211,"Seasonal","Advent","Castle",6174,NA,1,1,"2566","Plant, Palm Tree Top",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"7979-1","Advent Calendar 2008 Castle",2008,176,211,"Seasonal","Advent","Castle",6174,NA,1,1,"30103","Bat",28,"Plants and Animals",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF"
"7979-1","Advent Calendar 2008 Castle",2008,176,211,"Seasonal","Advent","Castle",6174,NA,1,1,"30115","Snake",28,"Plants and Animals",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF"
