"set.id","set.name","year","set.num.parts","theme.id","theme.name","sub.theme.name","sub.sub.theme.name","inventory.id","inv.num.sets","inv.num.parts","total.parts","part.id","part.name","part.category.id","part.category.name","part.is.spare","color.id","color.name","color.hex","color.is.trans","text.color.hex","num.parts","style"
"6540-1","Pier Police",1991,358,77,"Town","Classic Town","Harbor",13839,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6541-1","Intercoastal Seaport",1991,550,77,"Town","Classic Town","Harbor",12245,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6543-1","Sail N' Fly Marina",1994,710,77,"Town","Classic Town","Harbor",12541,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6547-1","Fun Fair",1997,204,90,"Town","Paradisa",NA,15220,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6547-1","Fun Fair",1997,204,90,"Town","Paradisa",NA,15220,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Other"
"6548-1","Octan Gas Station",1997,133,99,"Town","Town Jr.","Gas Station",9662,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6551-1","Checkered Flag 500",1992,192,82,"Town","Classic Town","Race",1751,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6553-1","Crisis News Crew",1997,135,89,"Town","Outback",NA,11984,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6559-1","Deep Sea Bounty",1997,351,86,"Town","Divers",NA,13428,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Other"
"6561-1","Hot Rod Club",1994,241,82,"Town","Classic Town","Race",928,NA,2,2,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",2,"Other"
"6563-1","Gator Landing",1996,238,83,"Town","Classic Town","Recreation",14673,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6590-1","Vacation Camper",1988,116,85,"Town","Classic Town","Traffic",12525,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6592-1","Vacation Hideaway",1990,116,69,"Town","Classic Town","Building",12205,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6592-1","Vacation Hideaway",1990,116,69,"Town","Classic Town","Building",12205,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF",1,"Other"
"6595-1","Surf Shack",1993,93,83,"Town","Classic Town","Recreation",15140,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6597-1","Century Skyway",1994,904,68,"Town","Classic Town","Airport",7594,NA,2,2,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",2,"Other"
"6597-1","Century Skyway",1994,904,68,"Town","Classic Town","Airport",7594,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6598-1","Metro PD Station",1996,567,80,"Town","Classic Town","Police",16158,NA,2,2,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",2,"Other"
"6608-1","Tractor",1982,21,73,"Town","Classic Town","Farm",5455,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Other"
"6617-1","Tough Truck Rally",2000,384,91,"Town","Race",NA,15941,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,2,"Green","#237841",FALSE,"#FFFFFF",1,"Other"
"6625-1","Speed Trackers",1996,65,80,"Town","Classic Town","Police",10084,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Other"
"6636-1","Police Headquarters",2002,291,100,"Town","Town Jr.","Police",11787,NA,2,2,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",2,"Other"
"6659-1","TV Camera Crew",1986,66,79,"Town","Classic Town","Off-Road",2326,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6665-1","River Runners",1994,77,83,"Town","Classic Town","Recreation",12054,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6666-1","Ambulance",1994,78,78,"Town","Classic Town","Hospital",6395,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6687-1","Turbo Prop I",1987,78,68,"Town","Classic Town","Airport",304,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6688-1","Ambulance",1985,72,78,"Town","Classic Town","Hospital",15602,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Other"
"6688-1","Ambulance",1985,72,78,"Town","Classic Town","Hospital",15602,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6689-1","Post-Station",1985,54,81,"Town","Classic Town","Post Office",15791,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Other"
"6693-1","Refuse Collection Truck",1987,114,85,"Town","Classic Town","Traffic",7552,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6694-1","Car with Camper",1984,109,85,"Town","Classic Town","Traffic",1549,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6694-1","Car with Camper",1984,109,85,"Town","Classic Town","Traffic",1549,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF",1,"Other"
"6699-1","Cycle Fix-It Shop",1987,81,85,"Town","Classic Town","Traffic",6173,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Other"
"6713-1","Grip 'n' Go Challenge",2000,283,91,"Town","Race",NA,4887,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,2,"Green","#237841",FALSE,"#FFFFFF",1,"Other"
"6733-1","Snap's Cruiser",2002,19,407,"Island Xtreme Stunts",NA,NA,14724,NA,1,1,"30608","Minifig Hair Flat Top",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6734-1","Beach Cruiser",2002,54,407,"Island Xtreme Stunts",NA,NA,373,NA,1,1,"30608","Minifig Hair Flat Top",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6735-1","Air Chase",2002,85,407,"Island Xtreme Stunts",NA,NA,14845,NA,1,1,"30608","Minifig Hair Flat Top",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6736-1","Beach Lookout",2002,88,407,"Island Xtreme Stunts",NA,NA,15186,NA,1,1,"30608","Minifig Hair Flat Top",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"675-1","Snack Bar",1979,64,75,"Town","Classic Town","Food & Drink",12841,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Other"
"6765-1","Gold City Junction",1996,351,476,"Western","Cowboys",NA,12299,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6773-1","Alpha Team Helicopter",2001,78,304,"Alpha Team",NA,NA,12471,NA,1,1,"30608","Minifig Hair Flat Top",65,"Minifig Headwear",FALSE,6,"Brown","#583927",FALSE,"#FFFFFF",1,"Other"
"6774-1","Alpha Team ATV",2001,134,304,"Alpha Team",NA,NA,11695,NA,1,1,"4530","Minifig Hair with Centre Parting",65,"Minifig Headwear",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF",1,"Other"
"6775-1","Alpha Team Bomb Squad",2001,191,304,"Alpha Team",NA,NA,10716,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6775-1","Alpha Team Bomb Squad",2001,191,304,"Alpha Team",NA,NA,32824,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6857-1","The Dynamic Duo Funhouse Escape",2012,378,484,"Super Heroes","Batman",NA,9346,NA,1,1,"64798","Minifig Hair Swept Back with Widow's Peak [Plain]",65,"Minifig Headwear",FALSE,2,"Green","#237841",FALSE,"#FFFFFF",1,"Other"
"6857-1","The Dynamic Duo Funhouse Escape",2012,378,484,"Super Heroes","Batman",NA,9346,NA,1,1,"99930","Minifig Hair Smooth Combed Sideways",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6860-1","The Batcave",2012,689,484,"Super Heroes","Batman",NA,577,NA,1,1,"92081","Minifig Hair Combed Back",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6860-1","The Batcave",2012,689,484,"Super Heroes","Batman",NA,577,NA,1,1,"99930","Minifig Hair Smooth Combed Sideways",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6862-2","Superman vs Power Armour Lex",2012,208,489,"Super Heroes","Superman",NA,7951,NA,1,1,"98726","Minifig Hair Swept Right with Front Curl",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6863-1","Batwing Battle Over Gotham City",2012,277,484,"Super Heroes","Batman",NA,10339,NA,1,1,"64798","Minifig Hair Swept Back with Widow's Peak [Plain]",65,"Minifig Headwear",FALSE,2,"Green","#237841",FALSE,"#FFFFFF",1,"Other"
"6866-1","Wolverine's Chopper Showdown",2012,199,491,"Super Heroes","X-Men",NA,12750,NA,1,1,"42444","Minifig Hair Pointed [Vampire / Wolverine]",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"6867-1","Loki's Cosmic Cube Escape",2012,180,487,"Super Heroes","Avengers",NA,7050,NA,1,1,"92081","Minifig Hair Combed Back",65,"Minifig Headwear",FALSE,84,"Medium Dark Flesh","#CC702A",FALSE,"#FFFFFF",1,"Other"
"6868-1","Hulk’s Helicarrier Breakout",2012,387,487,"Super Heroes","Avengers",NA,6901,NA,1,1,"92081","Minifig Hair Combed Back",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Other"
"70166-1","Spyclops Infiltration",2015,108,303,"Agents","Ultra Agents",NA,14956,NA,1,1,"30608","Minifig Hair Flat Top",65,"Minifig Headwear",FALSE,19,"Tan","#E4CD9E",FALSE,"#000000",1,"Other"
"70169-1","4x4 Agent Patrol",2015,473,303,"Agents","Ultra Agents",NA,2704,NA,1,1,"30608","Minifig Hair Flat Top",65,"Minifig Headwear",FALSE,19,"Tan","#E4CD9E",FALSE,"#000000",1,"Other"
"70169-1","4x4 Agent Patrol",2015,473,303,"Agents","Ultra Agents",NA,2704,NA,1,1,"64798","Minifig Hair Swept Back with Widow's Peak [Plain]",65,"Minifig Headwear",FALSE,71,"Light Bluish Gray","#A0A5A9",FALSE,"#FFFFFF",1,"Other"
"70171-1","Ultrasonic Showdown",2015,184,303,"Agents","Ultra Agents",NA,7216,NA,1,1,"99930","Minifig Hair Smooth Combed Sideways",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Other"
"70173-1","Ultra Agents Ocean HQ",2015,1201,303,"Agents","Ultra Agents",NA,11859,NA,1,1,"30608","Minifig Hair Flat Top",65,"Minifig Headwear",FALSE,19,"Tan","#E4CD9E",FALSE,"#000000",1,"Other"
"7047-1","Coast Watch HQ",2003,366,107,"Town","World City","Coast Guard",4808,NA,1,1,"30608","Minifig Hair Flat Top",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"7047-1","Coast Watch HQ",2003,366,107,"Town","World City","Coast Guard",4808,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"7052-1","UFO Abduction",2011,210,127,"Space","Alien Conquest",NA,11626,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Other"
"70588-1","Titanium Ninja Tumbler",2016,340,435,"Ninjago",NA,NA,8402,NA,1,1,"30608","Minifig Hair Flat Top",65,"Minifig Headwear",FALSE,179,"Flat Silver","#898788",FALSE,"#FFFFFF",1,"Other"
"70591-1","Kryptarium Prison Breakout",2016,208,435,"Ninjago",NA,NA,5850,NA,1,1,"30608","Minifig Hair Flat Top",65,"Minifig Headwear",FALSE,179,"Flat Silver","#898788",FALSE,"#FFFFFF",1,"Other"
"70594-1","The Lighthouse Siege",2016,775,435,"Ninjago",NA,NA,8774,NA,1,1,"30608","Minifig Hair Flat Top",65,"Minifig Headwear",FALSE,297,"Pearl Gold","#AA7F2E",FALSE,"#FFFFFF",1,"Other"
"70594-1","The Lighthouse Siege",2016,775,435,"Ninjago",NA,NA,8774,NA,1,1,"92081","Minifig Hair Combed Back",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"70614-1","Lightning Jet",2017,873,616,"Ninjago","Ninjago The Movie",NA,19579,NA,1,1,"64798","Minifig Hair Swept Back with Widow's Peak [Plain]",65,"Minifig Headwear",FALSE,71,"Light Bluish Gray","#A0A5A9",FALSE,"#FFFFFF",1,"Other"
"70620-1","NINJAGO® City",2017,4872,616,"Ninjago","Ninjago The Movie",NA,19403,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,28,"Dark Tan","#958A73",FALSE,"#FFFFFF",1,"Other"
"70625-1","Samurai VXL",2017,426,435,"Ninjago",NA,NA,17422,NA,1,1,"12889","Minifig Hair Entwined Snakes (Medusa)",65,"Minifig Headwear",FALSE,320,"Dark Red","#720E0F",FALSE,"#FFFFFF",1,"Other"
"70626-1","Dawn of Iron Doom",2017,690,435,"Ninjago",NA,NA,17421,NA,1,1,"30410","Minifig Hair Pulled Back",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"70629-1","Piranha Attack",2018,219,616,"Ninjago","Ninjago The Movie",NA,21277,NA,1,1,"35685pr0001","Minifig Hair and Tiara Pearl Dark Gray Print",65,"Minifig Headwear",FALSE,25,"Orange","#FE8A18",FALSE,"#FFFFFF",1,"Other"
"70631-1","Garmadon's Volcano Lair",2018,514,616,"Ninjago","Ninjago The Movie",NA,21278,NA,1,1,"87999","Minifig Hair with Beard and Mouth Hole",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Other"
"70632-1","Quake Mech",2018,1189,616,"Ninjago","Ninjago The Movie",NA,21279,NA,1,1,"35685pr0001","Minifig Hair and Tiara Pearl Dark Gray Print",65,"Minifig Headwear",FALSE,25,"Orange","#FE8A18",FALSE,"#FFFFFF",1,"Other"
"70632-1","Quake Mech",2018,1189,616,"Ninjago","Ninjago The Movie",NA,21279,NA,1,1,"3901","Minifig Hair Male",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"70643-1","Temple of Resurrection",2018,764,435,"Ninjago",NA,NA,21258,NA,1,1,"35685pr0002","Minifig Hair and Tiara Pearl Gold Print",65,"Minifig Headwear",FALSE,297,"Pearl Gold","#AA7F2E",FALSE,"#FFFFFF",1,"Other"
"70657-1","Ninjago City Docks",2018,3539,616,"Ninjago","Ninjago The Movie",NA,24374,NA,1,1,"98371","Minifig Hair Swept Back with Forelock",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Other"
"70722-1","OverBorg Attack",2013,208,435,"Ninjago",NA,NA,13831,NA,1,1,"15830","Minifig Hair and Helmet Covering Left Eye with Complex Targeting System Print (Nindroid)",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"70724-1","NinjaCopter",2014,515,435,"Ninjago",NA,NA,3097,NA,1,1,"30608","Minifig Hair Flat Top",65,"Minifig Headwear",FALSE,19,"Tan","#E4CD9E",FALSE,"#000000",1,"Other"
"70726-1","Destructoid",2014,253,435,"Ninjago",NA,NA,3992,NA,1,1,"30608","Minifig Hair Flat Top",65,"Minifig Headwear",FALSE,19,"Tan","#E4CD9E",FALSE,"#000000",1,"Other"
"70726-1","Destructoid",2014,253,435,"Ninjago",NA,NA,28665,NA,1,1,"30608","Minifig Hair Flat Top",65,"Minifig Headwear",FALSE,19,"Tan","#E4CD9E",FALSE,"#000000",1,"Other"
"70728-1","Battle for Ninjago City",2014,1218,435,"Ninjago",NA,NA,12361,NA,1,1,"30608","Minifig Hair Flat Top",65,"Minifig Headwear",FALSE,19,"Tan","#E4CD9E",FALSE,"#000000",1,"Other"
"70751-1","Temple of Airjitzu",2015,2029,435,"Ninjago",NA,NA,12798,NA,1,1,"98371","Minifig Hair Swept Back with Forelock",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Other"
"70756-1","Dojo Showdown",2015,214,435,"Ninjago",NA,NA,3838,NA,1,1,"64798","Minifig Hair Swept Back with Widow's Peak [Plain]",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Other"
"70800-1","Escape Glider",2014,104,578,"The LEGO Movie",NA,NA,14176,NA,1,1,"15443","Minifig Hair with Rear Cowlick",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Other"
"70801-1","Melting Room",2014,122,578,"The LEGO Movie",NA,NA,7204,NA,1,1,"15443","Minifig Hair with Rear Cowlick",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Other"
"70801-1","Melting Room",2014,122,578,"The LEGO Movie",NA,NA,7204,NA,1,1,"15489pr0001","Minifig Hood with Purple and Blue Markings and Hair Print",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"70802-1","Bad Cop's Pursuit",2014,314,578,"The LEGO Movie",NA,NA,5943,NA,1,1,"15443","Minifig Hair with Rear Cowlick",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Other"
"70803-1","Cloud Cuckoo Palace",2014,197,578,"The LEGO Movie",NA,NA,13067,NA,1,1,"15443","Minifig Hair with Rear Cowlick",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Other"
"70803-1","Cloud Cuckoo Palace",2014,197,578,"The LEGO Movie",NA,NA,13067,NA,1,1,"99930","Minifig Hair Smooth Combed Sideways",65,"Minifig Headwear",FALSE,0,"Black","#05131D",FALSE,"#FFFFFF",1,"Other"
"70808-1","Super Cycle Chase",2014,513,578,"The LEGO Movie",NA,NA,5180,NA,1,1,"15443","Minifig Hair with Rear Cowlick",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Other"
"70809-1","Lord Business’ Hideout",2014,737,578,"The LEGO Movie",NA,NA,4268,NA,1,1,"15443","Minifig Hair with Rear Cowlick",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Other"
"70809-1","Lord Business’ Hideout",2014,737,578,"The LEGO Movie",NA,NA,4268,NA,1,1,"15557pr0001","Minifig Hair Trapezoid Swept Back with Tan Ends Print",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Other"
"70810-1","MetalBeard’s Sea Cow",2014,2742,578,"The LEGO Movie",NA,NA,14208,NA,1,1,"15443","Minifig Hair with Rear Cowlick",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Other"
"70811-1","The Flying Flusher",2014,350,578,"The LEGO Movie",NA,NA,14747,NA,1,1,"99930","Minifig Hair Smooth Combed Sideways",65,"Minifig Headwear",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF",1,"Other"
"70814-1","Emmet’s Constructo-Mech",2014,706,578,"The LEGO Movie",NA,NA,2377,NA,1,1,"15443","Minifig Hair with Rear Cowlick",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Other"
"70815-1","Super Secret Police Dropship",2014,852,578,"The LEGO Movie",NA,NA,9213,NA,1,1,"15443","Minifig Hair with Rear Cowlick",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Other"
"70816-1","Benny’s Spaceship, Spaceship, SPACESHIP!",2014,933,578,"The LEGO Movie",NA,NA,6567,NA,1,1,"16175pr01","Minifig Construction Helmet with Hair Reddish Brown Print",65,"Minifig Headwear",FALSE,4,"Red","#C91A09",FALSE,"#FFFFFF",1,"Other"
"70818-1","Double-Decker Couch",2015,197,578,"The LEGO Movie",NA,NA,6862,NA,1,1,"15443","Minifig Hair with Rear Cowlick",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Other"
"70818-1","Double-Decker Couch",2015,197,578,"The LEGO Movie",NA,NA,6862,NA,1,1,"15557pr0001","Minifig Hair Trapezoid Swept Back with Tan Ends Print",65,"Minifig Headwear",FALSE,484,"Dark Orange","#A95500",FALSE,"#FFFFFF",1,"Other"
"70820-1","LEGO Movie Maker",2019,481,670,"The LEGO Movie","The LEGO Movie II",NA,30040,NA,1,1,"15443","Minifig Hair with Rear Cowlick",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Other"
"70821-1","Emmet and Benny's 'Build and Fix' Workshop",2019,125,670,"The LEGO Movie","The LEGO Movie II",NA,30039,NA,1,1,"15443","Minifig Hair with Rear Cowlick",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Other"
"70823-1","Emmet's Thricycle!",2019,173,670,"The LEGO Movie","The LEGO Movie II",NA,30037,NA,1,1,"15443","Minifig Hair with Rear Cowlick",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Other"
"70826-1","Rex's Rex-treme Offroader",2019,234,670,"The LEGO Movie","The LEGO Movie II",NA,30034,NA,1,1,"15443","Minifig Hair with Rear Cowlick",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Other"
"70827-1","Ultracatty and Warrior Wyldstyle",2019,348,670,"The LEGO Movie","The LEGO Movie II",NA,29402,NA,1,1,"15443","Minifig Hair with Rear Cowlick",65,"Minifig Headwear",TRUE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Other"
"70827-1","Ultracatty and Warrior Wyldstyle",2019,348,670,"The LEGO Movie","The LEGO Movie II",NA,29402,NA,1,1,"15443","Minifig Hair with Rear Cowlick",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Other"
"70829-1","Emmet and Wyldstyle's Escape Buggy",2019,550,670,"The LEGO Movie","The LEGO Movie II",NA,29403,NA,1,1,"15443","Minifig Hair with Rear Cowlick",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Other"
"70830-1","Sweet Mayhem's Systar Starship!",2019,500,670,"The LEGO Movie","The LEGO Movie II",NA,29412,NA,1,1,"15443","Minifig Hair with Rear Cowlick",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Other"
"70831-1","Emmet's Dream House / Rescue Rocket",2019,705,670,"The LEGO Movie","The LEGO Movie II",NA,30032,NA,1,1,"15443","Minifig Hair with Rear Cowlick",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Other"
"70832-1","Emmet’s Builder Box",2019,125,670,"The LEGO Movie","The LEGO Movie II",NA,30005,NA,1,1,"15443","Minifig Hair with Rear Cowlick",65,"Minifig Headwear",FALSE,70,"Reddish Brown","#582A12",FALSE,"#FFFFFF",1,"Other"
