"set.id","set.name","year","set.num.parts","theme.id","theme.name","sub.theme.name","sub.sub.theme.name","inventory.id","inv.num.sets","inv.num.parts","total.parts","part.id","part.name","part.category.id","part.category.name","part.is.spare","color.id","color.name","color.hex","color.is.trans","text.color.hex","gender","num.parts","mood","mood.color"
"8899-1","Gator Swamp",2010,352,123,"Racers","World Racers",NA,4499,NA,1,1,"3626bpr0669","Minifig Head Dual Sided Stubble and Connected Brow, Determined / Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Afraid","#AC78BA"
"8907-1","Rock Hacker",2009,29,439,"Power Miners",NA,NA,3347,NA,1,1,"3626bpr0559","Minifig Head Dual Sided Power Miner Thick Eyebrows and Stubble, Evil Grin / Surprised Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Afraid","#AC78BA"
"891721-1","Jay",2017,11,435,"Ninjago",NA,NA,23464,NA,1,1,"3626cpr1872","Minifig Head Dual Sided Scared Eyebrow, Firm Grin, Worried",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"8962-1","Crystal King",2009,169,439,"Power Miners",NA,NA,2792,NA,1,1,"3626bpr0558","Minifig Head Dual Sided Power Miner Connected Brow with Light Bluish Gray Sideburns and Orange Scar, Determined / Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Afraid","#AC78BA"
"8962-1","Crystal King",2009,169,439,"Power Miners",NA,NA,2792,NA,1,1,"3626bpr0561","Minifig Head Dual Sided Power Miner Silver Plate and Orange Scars, Determined / Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"8963-1","Rock Wrecker",2009,224,439,"Power Miners",NA,NA,11295,NA,1,1,"3626bpr0560","Minifig Head Dual Sided Power Miner Beard Stubble, Gray Smudge, Orange Scars, Determined / Alarmed Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Afraid","#AC78BA"
"8968-1","River Heist",2009,202,302,"Agents",NA,NA,1002,NA,1,1,"3626bpr0540","Minifig Head Dual Sided - Silver Glasses, Headset, Smiling / Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"8970-1","Robo Attack",2009,412,302,"Agents",NA,NA,3235,NA,1,1,"3626bpr0495","Minifig Head Dual Sided - Female with Brown Eyebrows Scared / Smiling Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1,"Afraid","#AC78BA"
"8970-1","Robo Attack",2009,412,302,"Agents",NA,NA,3235,NA,1,1,"3626bpr0540","Minifig Head Dual Sided - Silver Glasses, Headset, Smiling / Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"8970-1","Robo Attack",2009,412,302,"Agents",NA,NA,3235,NA,1,1,"3626bpr0542","Minifig Head Dual Sided - Red Lips, Headset, Scared / Smiling Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"8970-1","Robo Attack",2009,412,302,"Agents",NA,NA,3235,NA,1,1,"3626bpr0599","Minifig Head Dual Sided Red Sunglasses and Grin / Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"8970-1","Robo Attack",2009,412,302,"Agents",NA,NA,3235,NA,1,1,"3626bpr0600","Minifig Head Dual Sided Bushy Eyebrows and Goatee / Worried Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Afraid","#AC78BA"
"8971-1","Aerial Defense Unit",2009,727,302,"Agents",NA,NA,11259,NA,1,1,"3626bpr0542","Minifig Head Dual Sided - Red Lips, Headset, Scared / Smiling Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"9093-1","Bone Cruncher",2012,86,112,"Racers",NA,NA,4480,NA,1,1,"3626bpr0642","Minifig Head Dual Sided Brown Eyebrows, Cheek Lines, Mouth Closed / Mouth Open Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"9095-1","Nitro Predator",2012,86,112,"Racers",NA,NA,970,NA,1,1,"3626bpr0669","Minifig Head Dual Sided Stubble and Connected Brow, Determined / Scared Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Afraid","#AC78BA"
"9314-1","Rescue Service Set",2010,1493,533,"Educational and Dacta","Town",NA,1929,NA,7,7,"3626bpr0495","Minifig Head Dual Sided - Female with Brown Eyebrows Scared / Smiling Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",7,"Afraid","#AC78BA"
"9333-1","Vehicles",2010,934,533,"Educational and Dacta","Town",NA,4176,NA,5,5,"3626bpr0495","Minifig Head Dual Sided - Female with Brown Eyebrows Scared / Smiling Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",5,"Afraid","#AC78BA"
"9334-1","Animals",2010,1082,507,"Educational and Dacta",NA,NA,14386,NA,1,1,"3626bpr0495","Minifig Head Dual Sided - Female with Brown Eyebrows Scared / Smiling Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1,"Afraid","#AC78BA"
"9335-1","Space & Airport Set",2010,1182,533,"Educational and Dacta","Town",NA,8556,NA,7,7,"3626cpr0495","Minifig Head Dual Sided Female with Brown Eyebrows Scared / Smiling Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",7,"Afraid","#AC78BA"
"9443-1","Rattlecopter",2012,326,435,"Ninjago",NA,NA,12128,NA,1,1,"3626cpr0866","Minifig Head Dual Sided Thin Smirk, Raised Eyebrow / Scared with Teeth Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"9450-1","Epic Dragon Battle",2012,913,435,"Ninjago",NA,NA,11680,NA,1,1,"3626cpr0866","Minifig Head Dual Sided Thin Smirk, Raised Eyebrow / Scared with Teeth Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"9457-1","Fangpyre Wrecking Ball",2012,414,435,"Ninjago",NA,NA,4712,NA,1,1,"3626cpr0866","Minifig Head Dual Sided Thin Smirk, Raised Eyebrow / Scared with Teeth Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"9552-1","Lloyd Garmadon",2012,26,435,"Ninjago",NA,NA,2670,NA,1,1,"3626cpr0866","Minifig Head Dual Sided Thin Smirk, Raised Eyebrow / Scared with Teeth Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"9574-1","Lloyd ZX",2012,23,435,"Ninjago",NA,NA,8854,NA,1,1,"3626cpr0866","Minifig Head Dual Sided Thin Smirk, Raised Eyebrow / Scared with Teeth Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"9580-1","WeDo Robotics Construction Set",2009,160,507,"Educational and Dacta",NA,NA,7282,NA,1,1,"3626bpr0495","Minifig Head Dual Sided - Female with Brown Eyebrows Scared / Smiling Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1,"Afraid","#AC78BA"
"9580-1","WeDo Robotics Construction Set",2009,160,507,"Educational and Dacta",NA,NA,7282,NA,1,1,"3626bpr0500","Minifig Head Dual Sided Black Eyebrows, Crows Feet, Open Mouth Scared, Mischievous [Recessed Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"9585-1","WeDo Resource Set",2009,326,521,"Educational and Dacta","Mindstorms","WeDo",5739,NA,1,1,"3626bpr0495","Minifig Head Dual Sided - Female with Brown Eyebrows Scared / Smiling Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1,"Afraid","#AC78BA"
"9585-1","WeDo Resource Set",2009,326,521,"Educational and Dacta","Mindstorms","WeDo",5739,NA,1,1,"3626bpr0500","Minifig Head Dual Sided Black Eyebrows, Crows Feet, Open Mouth Scared, Mischievous [Recessed Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"9696-1","FIRST LEGO League Challenge 2010 - Body Forward v46",2010,1515,398,"FIRST LEGO League",NA,NA,11655,NA,1,1,"3626bpr0500","Minifig Head Dual Sided Black Eyebrows, Crows Feet, Open Mouth Scared, Mischievous [Recessed Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"comcon033-1","Micro Scale Bag End - San Diego Comic-Con 2013 Exclusive",2013,130,563,"The Hobbit and Lord of the Rings","The Hobbit","An Unexpected Journey",7915,NA,1,1,"3626cpr1081","Minifig Head Dual Sided Brown Eyebrows, Calm / Scared Print [Hollow Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"comcon037-1","Batman Classic TV Series Batmobile",2014,152,484,"Super Heroes","Batman",NA,3018,NA,1,1,"3626cpr1764","Minifig Head Dual Sided Mask Green with Eyeholes and Smiling / Scared Print (Robin) [Hollow Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"Leeds-1","LEGO Store Grand Opening Exclusive Set, Leeds, UK",2013,16,408,"LEGO Brand Store",NA,NA,7090,NA,1,1,"3626cpr1234","Minifig Head Dual Sided Female with Peach Lips, Open Mouth Smile, Black Eyebrows, Smiling / Scared Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Female",1,"Afraid","#AC78BA"
"Lille-1","LEGO Store Grand Opening Exclusive Set, Euralille, Lille, France",2013,16,408,"LEGO Brand Store",NA,NA,11402,NA,1,1,"3626bpr0600","Minifig Head Dual Sided Bushy Eyebrows and Goatee / Worried Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Afraid","#AC78BA"
"TLMPS-1","The LEGO Movie Promotional Set",2014,103,578,"The LEGO Movie",NA,NA,16222,NA,1,1,"3626cpr1325","Minifig Head Dual Sided Black Eyebrows, Lopsided Smile / Open Mouth Scared Print (Emmet) [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Afraid","#AC78BA"
"TLMPS-1","The LEGO Movie Promotional Set",2014,103,578,"The LEGO Movie",NA,NA,16222,NA,1,1,"3626cpr1342","Minifig Head Dual-Sided - Large White Eyes Neutral / Anxious Print [Hollow Stud]",59,"Minifig Heads",FALSE,84,"Medium Dark Flesh","#CC702A",FALSE,"#FFFFFF","Unknown",1,"Afraid","#AC78BA"
"Toronto-3","LEGO Store Grand Opening Exclusive Set, Yorkdale Mall, Toronto, ON, Canada",2013,15,408,"LEGO Brand Store",NA,NA,3398,NA,1,1,"3626bpr0600","Minifig Head Dual Sided Bushy Eyebrows and Goatee / Worried Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Male",1,"Afraid","#AC78BA"
"10216-1","Winter Village Bakery",2010,686,227,"Seasonal","Christmas",NA,2996,NA,1,1,"3626bpr0579","Minifig Head Dual Sided with Huge Grin, White Pupils, Eyebrows / Sad with Tear Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Sad","#5A93DB"
"10228-1","Haunted House",2012,2062,558,"Monster Fighters",NA,NA,505,NA,1,1,"3626cpr1039","Minifig Head Male Black Bushy Eyebrows, Sad Eyes with White Pupils, Cheek Lines Print [Hollow Stud]",59,"Minifig Heads",FALSE,71,"Light Bluish Gray","#A0A5A9",FALSE,"#FFFFFF","Male",1,"Sad","#5A93DB"
"10229-1","Winter Village Cottage",2012,1490,227,"Seasonal","Christmas",NA,15476,NA,1,1,"3626cpr0579","Minifig Head Dual Sided with Huge Grin, White Pupils, Eyebrows / Sad with Tear Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Sad","#5A93DB"
"10244-1","Fairground Mixer",2014,1743,673,"Creator","Creator Expert",NA,2126,NA,1,1,"3626cpr0579","Minifig Head Dual Sided with Huge Grin, White Pupils, Eyebrows / Sad with Tear Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Sad","#5A93DB"
"10245-1","Santa’s Workshop",2014,884,228,"Seasonal","Christmas","Creator",9616,NA,1,1,"3626cpr0579","Minifig Head Dual Sided with Huge Grin, White Pupils, Eyebrows / Sad with Tear Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Sad","#5A93DB"
"21304-1","Doctor Who",2015,623,576,"LEGO Ideas and CUUSOO",NA,NA,6462,NA,1,1,"3626cpr1814","Minifig, Head Dual Sided Female Gray Eyebrows, Eyes, Lips with Sad / Open Mouth Angry with Lines print (Weeping Angel) [Hollow Stud]",59,"Minifig Heads",FALSE,71,"Light Bluish Gray","#A0A5A9",FALSE,"#FFFFFF","Female",1,"Sad","#5A93DB"
"30620-1","Star-Stuck Emmet",2019,41,670,"The LEGO Movie","The LEGO Movie II",NA,31288,NA,1,1,"3626cpr2891","Minifig Head Dual Sided Happy Open Mouth, Sad",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Sad","#5A93DB"
"4000013-1","A LEGO Christmas Tale",2013,394,408,"LEGO Brand Store",NA,NA,6017,NA,1,1,"3626bpr0579","Minifig Head Dual Sided with Huge Grin, White Pupils, Eyebrows / Sad with Tear Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Sad","#5A93DB"
"40108-1","Balloon Cart",2014,66,22,"Creator",NA,NA,14339,NA,1,1,"3626cpr0579","Minifig Head Dual Sided with Huge Grin, White Pupils, Eyebrows / Sad with Tear Print [Hollow Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Sad","#5A93DB"
"40124-1","Winter Fun",2015,107,227,"Seasonal","Christmas",NA,6106,NA,1,1,"3626cpr1762","Minifig Head Dual Sided, Large Smile, Sad with Tear",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Sad","#5A93DB"
"40153-1","Birthday Cake",2015,120,301,"Other",NA,NA,5302,NA,1,1,"3626cpr1762","Minifig Head Dual Sided, Large Smile, Sad with Tear",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Sad","#5A93DB"
"40158-1","Pirates Chess Set",2015,855,154,"Pirates","Pirates III",NA,10599,NA,1,1,"3626cpr1762","Minifig Head Dual Sided, Large Smile, Sad with Tear",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Sad","#5A93DB"
"4194-1","Whitecap Bay",2011,749,263,"Pirates of the Caribbean",NA,NA,4008,NA,1,1,"3626bpr0848","Minifig Head Dual Sided Female Mermaid with Dark Brown Sad Eyebrows and Tear / Scales and Gills Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Female",1,"Sad","#5A93DB"
"4194-1","Whitecap Bay",2011,749,263,"Pirates of the Caribbean",NA,NA,22406,NA,1,1,"3626bpr0848","Minifig Head Dual Sided Female Mermaid with Dark Brown Sad Eyebrows and Tear / Scales and Gills Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Female",1,"Sad","#5A93DB"
"5002146-1","Minifigure Collection 2013 Vol 1 of 3",2013,20,535,"Collectible Minifigures",NA,NA,2066,NA,1,1,"3626bpr0579","Minifig Head Dual Sided with Huge Grin, White Pupils, Eyebrows / Sad with Tear Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Sad","#5A93DB"
"5004941-1","Collectible Minifigures - Classic",2017,18,535,"Collectible Minifigures",NA,NA,20486,NA,1,1,"3626bpr0831","Minifig Head Dual Sided Black Eyebrows, White Pupils, Open Smile with Gold Upper Row Teeth / Black Eye, Crooked Lips and Sad Look Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Sad","#5A93DB"
"5005255-1","Collectible Minifigures - Jurassic World",2018,18,535,"Collectible Minifigures",NA,NA,28302,NA,1,1,"3626cpr9910","Minifig Head Dual Sided Dark Orange Eyebrows, Lipstick, Smiling, Sad (HP Claire Dearing)",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",1,"Sad","#5A93DB"
"5005359-1","Minifigure Collector Frame",2018,55,598,"Promotional",NA,NA,28265,NA,1,1,"3626cpr9902","Minifig Head Dual Sided Large Slotted Blue Sunglasses, Lopsided Smile, Raced Eyebrow, Small Mouth, Pout",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Sad","#5A93DB"
"60204-1","Hospital",2018,860,60,"Town","City","Hospital",24664,NA,1,1,"3626cpr2617","Minifig Head Dual Sided Black Round Glasses, Sad Face",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Sad","#5A93DB"
"70008-1","Gorzan’s Gorilla Striker",2013,503,571,"Legends of Chima",NA,NA,15086,NA,1,1,"3626cpr1204","Minifig Head Dual Sided Chima Gorilla with Yellow Eyes, Protruding Front Teeth and Gray Face Happy / Sad Print [Hollow Stud]",59,"Minifig Heads",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF","Unknown",1,"Sad","#5A93DB"
"70008-1","Gorzan’s Gorilla Striker",2013,503,571,"Legends of Chima",NA,NA,27404,NA,1,1,"3626cpr1204","Minifig Head Dual Sided Chima Gorilla with Yellow Eyes, Protruding Front Teeth and Gray Face Happy / Sad Print [Hollow Stud]",59,"Minifig Heads",FALSE,308,"Dark Brown","#352100",FALSE,"#FFFFFF","Unknown",1,"Sad","#5A93DB"
"7079-1","Drawbridge Defense",2009,335,193,"Castle","Fantasy Era",NA,15458,NA,1,1,"3626bpr0579","Minifig Head Dual Sided with Huge Grin, White Pupils, Eyebrows / Sad with Tear Print [Blocked Open Stud]",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Sad","#5A93DB"
"70821-1","Emmet and Benny's 'Build and Fix' Workshop",2019,125,670,"The LEGO Movie","The LEGO Movie II",NA,30039,NA,1,1,"3626cpr9895","Minifig Head Dual Sided Happy Open Mouth, Crying",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Sad","#5A93DB"
"70834-1","Metalbeard's Heavy Metal Motor",2019,459,670,"The LEGO Movie","The LEGO Movie II",NA,30031,NA,1,1,"3626cpr9895","Minifig Head Dual Sided Happy Open Mouth, Crying",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Sad","#5A93DB"
"70841-1","Benny's Space Squad",2019,68,670,"The LEGO Movie","The LEGO Movie II",NA,30028,NA,1,1,"3626cpr9895","Minifig Head Dual Sided Happy Open Mouth, Crying",59,"Minifig Heads",FALSE,14,"Yellow","#F2CD37",FALSE,"#000000","Unknown",1,"Sad","#5A93DB"
"70919-1","The Justice League Anniversary Party",2018,267,484,"Super Heroes","Batman",NA,21272,NA,1,1,"3626cpr2416","Minifig Head duals Sided Female Eyelashes, Smile with Teeth, Embarrassed",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Female",1,"Sad","#5A93DB"
"70919-1","The Justice League Anniversary Party",2018,267,484,"Super Heroes","Batman",NA,21272,NA,1,1,"3626cpr2441","Minifig Head Dual Sided Smile with Teeth, Emberrassed",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",1,"Sad","#5A93DB"
"75005-1","Rancor Pit",2013,380,169,"Star Wars","Star Wars Episode 4/5/6",NA,11913,NA,1,1,"3626cpr1184","Minifig Head Dual Sided Brown Eyebrows, Moustache, White Pupils / Sad Print (SW Malakili) [Hollow Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Male",1,"Sad","#5A93DB"
"75021-1","Republic Gunship",2013,1173,167,"Star Wars","Star Wars Episode 2",NA,6026,NA,1,1,"3626cpr1227","Minifig Head Dual Sided Brown Eyebrows, Black Eyes with Pupils, Wrinkles, Sad / Angry Print (SW Anakin) [Hollow Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",1,"Sad","#5A93DB"
"75083-1","AT-DP",2015,498,182,"Star Wars","Star Wars Rebels",NA,12893,NA,1,1,"3626cpr1593","Minifig Head Dual Sided Dark Tan Eyebrows and Large Sideburns, Determined / Sad Print (SW Agent Kallus) [Hollow Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Male",1,"Sad","#5A93DB"
"75087-1","Anakin's Custom Jedi Starfighter",2015,369,165,"Star Wars","Star Wars Clone Wars",NA,12602,NA,1,1,"3626cpr1227","Minifig Head Dual Sided Brown Eyebrows, Black Eyes with Pupils, Wrinkles, Sad / Angry Print (SW Anakin) [Hollow Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",1,"Sad","#5A93DB"
"75106-1","Imperial Assault Carrier",2015,1215,182,"Star Wars","Star Wars Rebels",NA,5172,NA,1,1,"3626cpr1593","Minifig Head Dual Sided Dark Tan Eyebrows and Large Sideburns, Determined / Sad Print (SW Agent Kallus) [Hollow Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Male",1,"Sad","#5A93DB"
"75158-1","Rebel Combat Frigate",2016,934,182,"Star Wars","Star Wars Rebels",NA,9275,NA,1,1,"3626cpr1593","Minifig Head Dual Sided Dark Tan Eyebrows and Large Sideburns, Determined / Sad Print (SW Agent Kallus) [Hollow Stud]",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Male",1,"Sad","#5A93DB"
"75200-1","Ahch-To Island Training",2018,240,158,"Star Wars",NA,NA,21718,NA,1,1,"3626cpr2501","Minifig Head Dual Sided StarWars Luke Skywalker - Dark Tan Mustache, Beard, Sideburns, Sad, Angry",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Male",1,"Sad","#5A93DB"
"75930-1","Indoraptor Rampage at Lockwood",2018,1018,602,"Jurassic World",NA,NA,23352,NA,1,1,"3626cpr2615","Minifig Head Dual Sided Female, Freckles and Reddish Brown Eyebrows, Happy / Sad Pattern (Lex Murphy) - Recessed Stud",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Female",1,"Sad","#5A93DB"
"75932-1","Jurassic Park Velociraptor Chase",2018,360,602,"Jurassic World",NA,NA,23691,NA,1,1,"3626cpr2613","Minifigure Head Dual Sided Female, Dark Tan Eyebrows, Peach Lips, Smirk / Scared Pattern (Ellie Sadler) - Recessed Stud",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Female",1,"Sad","#5A93DB"
"75932-1","Jurassic Park Velociraptor Chase",2018,360,602,"Jurassic World",NA,NA,23691,NA,1,1,"3626cpr2615","Minifig Head Dual Sided Female, Freckles and Reddish Brown Eyebrows, Happy / Sad Pattern (Lex Murphy) - Recessed Stud",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Female",1,"Sad","#5A93DB"
"75932-1","Jurassic Park Velociraptor Chase",2018,360,602,"Jurassic World",NA,NA,23691,NA,1,1,"3626cpr2624","Minifigure Head Dual Sided, Freckles and Black Eyebrows, Happy / Sad  (Seamus Finnigan) - Recessed Stud",59,"Minifig Heads",FALSE,78,"Light Flesh","#F6D7B3",FALSE,"#000000","Unknown",1,"Sad","#5A93DB"
